HoV,CAOLH_C66-C68,CAOLH_C68-C70,CAOLH_C70-C72,CAOLH_C72-C74,CAOLH_C74-C76,CAOLH_C76-C78,CAORH_C66-C68,CAORH_C68-C70,CAORH_C70-C72,CAORH_C72-C74,CAORH_C74-C76,CAORH_C76-C78,LAOLH_C66-C68,LAOLH_C68-C70,LAOLH_C70-C72,LAOLH_C72-C74,LAOLH_C74-C76,LAOLH_C76-C78,LAORH_C66-C68,LAORH_C68-C70,LAORH_C70-C72,LAORH_C72-C74,LAORH_C74-C76,LAORH_C76-C78,TZ6_Flow,CAOLH_SumFlow,CAORH_SumFlow,LAOLH_SumFlow,LAORH_SumFlow,MIXP,AMBP,AMBT,R600_HD,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R620_HS1,R620_HS2,R620_HS3,R621_HS1,R621_HS2,R621_HS3,R630_HS1,R631_HS1,R632_HS1,R633_HS1,R634_HS1,R635_HS1,R636_HS1,R637_HS1,R638_HS1,R639_HS1,R640_HS1,R641_HS1
FDDN_ASD33,30.260904206487908,30.260904206487908,28.47002939013776,29.122134922531217,29.122134922531217,29.122134922531217,30.156853103392756,30.156853103392756,31.01144324752412,30.96681617821376,30.96681617821376,30.96681617821376,9.394673120796265,20.283604229495452,20.2506035096806,20.291854978599158,19.86285063582113,19.590601340799736,9.065876856681838,19.741587573096805,19.898358734534018,19.57656800881011,19.337289049327893,19.345540210623927,577.2232488079251,176.35824257070723,184.22559798895094,109.67418781519234,106.96522043307459,1800,102726.0,296.15,146,131,142,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD34,36.52811205930696,36.52811205930696,34.37034592444338,35.15476098727126,35.15476098727126,35.15476098727126,36.402069744559746,36.402069744559746,37.440199005754046,37.382342355756954,37.382342355756954,37.382342355756954,11.335563922128332,24.46459721286779,24.42312161571002,24.48118691570305,23.958599030790104,23.63509630453201,10.93950607643494,23.813626229581764,24.01274131609171,23.622807966703416,23.32414001105223,23.340731571949508,696.6339367405603,212.89085300487108,222.3913655621444,132.2981650017313,129.05355317181358,2600,102726.0,298.15,146,131,142,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD35,41.680445727713,41.680445727713,39.217357795208166,40.11895764114846,40.11895764114846,40.11895764114846,41.538088033064966,41.538088033064966,42.71718220093626,42.658524585130095,42.658524585130095,42.658524585130095,12.927654779018782,27.899560355032232,27.850165470892755,27.916025525897744,27.323284465268703,26.952828459394308,12.477998351738487,27.156857354653003,27.37918580823067,26.93453227758503,26.60516237411802,26.613397971292027,794.7407073896577,242.93512217407954,253.76893202245648,150.86951905550453,147.16713413761724,3400,103027.0,297.15,146,131,142,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD36,30.081700429450407,30.081700429450407,28.710527904823138,30.237057046513957,30.237057046513957,30.237057046513957,29.16640429414795,29.16640429414795,30.80860182816881,31.68245894762019,31.68245894762019,31.68245894762019,9.50196110862415,20.506497713572184,20.472943230790996,20.523274051027684,20.078683687154914,19.810253052005578,9.201021756075187,20.03050095236131,20.189900205960715,19.862715085292507,19.61942499234199,19.627814476839383,583.1988774746377,179.58509990326584,184.1887872593253,110.8936128431755,108.53137746887109,1800,101024.0,296.15,146,135,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD37,35.845069042299876,35.845069042299876,34.20997181388092,36.032306504003806,36.032306504003806,36.032306504003806,34.75435709945575,34.75435709945575,36.71856864606132,37.75530145455134,37.75530145455134,37.75530145455134,11.31454406377945,24.422713439094757,24.381615140868913,24.43915222385131,23.913100678092,23.592540886633227,10.954669919663681,23.851010369625172,24.048309107729487,23.653713952531294,23.365989347079733,23.374210752160817,694.8017865002288,213.99702941049208,219.4931872086268,132.06366643231965,129.24790344879017,2600,101925.0,293.15,146,135,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD38,41.44651860470021,41.44651860470021,39.56267044387009,41.669731225169926,41.669731225169926,41.669731225169926,40.1875583542742,40.1875583542742,42.45509613749143,43.65723250777095,43.65723250777095,43.65723250777095,13.078749548111112,28.22084922069602,28.170588805976887,28.237602897417485,27.6344757030515,27.257528580796656,12.66261446530853,27.564629033561328,27.790845853530172,27.33841569426956,27.003285459064017,27.011665120648146,803.2380620805644,247.4649013287803,253.80191036935267,152.59979475604965,149.37145562638176,3400,101925.0,299.15,146,135,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD39,30.665371314813843,30.665371314813843,28.852225527545382,29.510649380559354,29.510649380559354,29.510649380559354,30.03364179766718,30.03364179766718,30.884946520414225,30.842967237783185,30.842967237783185,30.842967237783185,9.412008897541549,20.311467734724165,20.27017841545977,20.31972646206697,19.882050569161894,19.617794660451537,9.115736189456959,19.83458831013079,19.999765715044244,19.669412226839604,19.429906341785195,19.438165318550563,579.4968489691626,178.71491629885114,183.48113182909816,109.81322673940588,107.48757410180737,1800,102626.0,296.15,146,135,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD40,36.979097386452075,36.979097386452075,34.79108660934074,35.58881641327652,35.58881641327652,35.58881641327652,36.21693956643928,36.21693956643928,37.24551067679185,37.19328253021933,37.19328253021933,37.19328253021933,11.337698311445099,24.474909598414886,24.433486524784442,24.49147827352286,23.961269847819025,23.638176987522986,10.983260161513297,23.898682253355453,24.09754018667534,23.708110422108003,23.409828308219442,23.426398402854115,698.6358073006377,215.51573062207444,221.2592374003284,132.33701954350929,129.52381973472563,2600,101124.0,293.15,146,135,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD41,42.45436462996527,42.45436462996527,39.947876244673466,40.86291948038338,40.86291948038338,40.86291948038338,41.5805062081632,41.5805062081632,42.7642968178945,42.705066092788236,42.705066092788236,42.705066092788236,13.011027806976788,28.0804572256956,28.030520778894356,28.09710294262635,27.497863047459447,27.123345523977108,12.597605526373123,27.420208921169877,27.65328994622639,27.203774981678873,26.862482430134104,26.879129813055727,801.9426804026075,247.44536394575414,254.04050751258558,151.84031732562966,148.61649161863812,3400,100523.0,293.15,146,135,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD42,29.638213081857362,29.638213081857362,28.288502053164663,29.789958948471348,29.789958948471348,29.789958948471348,29.23041314211989,29.23041314211989,30.880728657802496,31.754633028728744,31.754633028728744,31.754633028728744,9.241907846532051,19.942592681350227,19.909459922119368,19.959158221880656,19.528436901638223,19.263379572122023,9.010576747269972,19.604187425656487,19.76985919568527,19.446799262635924,19.206576518934348,19.214860227380964,575.6380536137274,176.93480506229344,184.6054540282285,107.84493514564254,106.25285937756297,1800,102326.0,296.15,146,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD43,35.445514264898165,35.445514264898165,33.83129115402189,35.63267884269684,35.63267884269684,35.63267884269684,34.96384569452429,34.96384569452429,36.93792746712887,37.980183674353945,37.980183674353945,37.980183674353945,11.043732751707989,23.838994215662005,23.798108507383716,23.855348018383946,23.340192156090126,23.029465160806463,10.76673643914584,23.440383532918,23.636650357355286,23.252294846777502,22.957899122860614,22.974253372588095,688.3605845728276,211.62035621190873,220.8061698792393,128.90584081003425,127.02821767164532,2600,102826.0,294.15,146,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD44,40.785721282405795,40.785721282405795,38.92635417372964,41.003739350309324,41.003739350309324,41.003739350309324,40.22377004572355,40.22377004572355,42.497848633620556,43.7013131889074,43.7013131889074,43.7013131889074,12.700564597913546,27.416744968063462,27.367241815631807,27.433246226373765,26.83920606604549,26.476185885977547,12.380345442129686,26.949595685753998,27.172387171970573,26.735056560323958,26.40500060144674,26.413253315956673,791.8471714188463,243.50901478946923,254.04932829178983,148.23318956000563,146.05563877758163,3400,102125.0,295.15,146,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD45,30.416559800311703,30.416559800311703,28.614086605052258,29.270198913564432,29.270198913564432,29.270198913564432,30.31230955191807,30.31230955191807,31.17676400392735,31.126570287557445,31.126570287557445,31.126570287557445,9.215193540703828,19.886235044036827,19.853168506332867,19.89450221456414,19.47290721751708,19.208379771440196,8.984316977801017,19.54849036240115,19.71383079010733,19.39141694109313,19.151674611081212,19.159941738276764,575.9189546321603,177.25780294636894,185.18109397043582,107.53038629459493,105.94967142076061,1800,103227.0,298.15,146,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD46,36.31940870406182,36.31940870406182,34.16744802683817,34.95562751055894,34.95562751055894,34.95562751055894,36.19174316786511,36.19174316786511,37.22574893125163,37.169197112398244,37.169197112398244,37.169197112398244,10.9931199393696,23.72844092397693,23.687772750884825,23.744707701976846,23.24042462512134,22.92321922082083,10.71759242568922,23.331940900200756,23.52716333216805,23.144853091423393,22.860156320071667,22.868291144420926,687.5576569469396,211.67314796663862,221.1168266041766,128.31768516215038,126.44999721397402,2600,103027.0,293.15,146,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD47,41.904027964632526,41.904027964632526,39.427864567848026,40.331529755436364,40.331529755436364,40.331529755436364,41.75720916797668,41.75720916797668,42.942761955710736,42.88425591605023,42.88425591605023,42.88425591605023,12.676096759961657,27.359586075985757,27.31833024931364,27.376087672407387,26.790284229596118,26.427256952820137,12.355862559930033,26.90065854490611,27.12345425904796,26.686115328121318,26.356053067465908,26.364305946151,793.074549448944,244.23050976342216,255.10994803981478,147.94764194008468,145.78644970562235,3400,102125.0,295.15,146,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD48,29.659064512507793,29.659064512507793,28.31036524761867,29.813635327396728,29.813635327396728,29.813635327396728,29.039926417835282,29.039926417835282,30.675548863060165,31.546670367203372,31.546670367203372,31.546670367203372,9.400304308128675,20.288785666544232,20.25627871988135,20.29691298931618,19.866202340353826,19.598026622112258,9.076417478175308,19.754854627362263,19.925532156237253,19.60043089564796,19.35660665736301,19.364734352926348,577.249899869214,177.06940025482444,183.39541280034086,109.70651064633653,107.07857616771216,1800,103227.0,293.15,146,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD49,35.94392889949183,35.94392889949183,34.309788449449336,36.13575152540792,36.13575152540792,36.13575152540792,35.19181633207008,35.19181633207008,37.176278699663165,38.23185676674128,38.23185676674128,38.23185676674128,11.385549542601613,24.568188736529663,24.527011711575433,24.584658983782504,24.057600019662587,23.73642638415516,10.992347062178117,23.930141899374863,24.12782314091272,23.740697737098056,23.444180630705407,23.452417966839015,699.4074263040991,214.60490082465677,222.2554816640272,132.85943537830696,129.68760843710817,2600,101725.0,293.15,146,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD50,41.604998169874364,41.604998169874364,39.71002110611341,41.825214859494345,41.825214859494345,41.825214859494345,40.73069447333717,40.73069447333717,43.03182989284619,44.25034244011538,44.25034244011538,44.25034244011538,13.168265419850757,28.415877255175438,28.373838318027794,28.43269200551867,27.82736728093775,27.449046930713664,12.717475956013969,27.682633133617895,27.90968179898167,27.455588044499663,27.119225574765778,27.127636081735176,809.31923598405,248.39566202434514,257.2442461598667,153.66708721022405,150.01224058961415,3400,100523.0,296.15,146,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD51,30.563274288168845,30.563274288168845,28.75624830739101,29.416238843576483,29.416238843576483,29.416238843576483,30.2316877423332,30.2316877423332,31.094783285235867,31.047972818152587,31.047972818152587,31.047972818152587,9.406266028221575,20.309411470241827,20.26854153689787,20.31758632423962,19.884356029279875,19.614611468334243,9.08865366765896,19.780523129608465,19.9440253824668,19.61702221280663,19.371771550506907,19.379946781180898,579.8163062202618,178.13151341445814,184.70207722436004,109.80077285721501,107.18194272422866,1800,102626.0,293.15,146,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD52,37.30454932702102,37.30454932702102,35.094228822186,35.90311469510278,35.90311469510278,35.90311469510278,36.90036995438859,36.90036995438859,37.951728457234715,37.89338199612558,37.89338199612558,37.89338199612558,11.47968674790779,24.76730512157895,24.72530184704662,24.784105881949532,24.254869408114686,23.918852574912876,11.078566950809066,24.124797789639885,24.318045683307307,23.92315227170498,23.629085219415636,23.637487847065426,707.4865432593778,217.41267156153637,225.43261435438865,133.93012158151043,130.71113576194227,2600,101425.0,298.15,146,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD53,42.48530045685878,42.48530045685878,39.97161078121156,40.89301105503003,40.89301105503003,40.89301105503003,42.02294927158128,42.02294927158128,43.22078686587128,43.159268723052776,43.159268723052776,43.159268723052776,13.057929364704282,28.18648798435467,28.136658148188758,28.203098163253838,27.59683538123043,27.223117550204574,12.612595590799703,27.45380360303705,27.68639364351264,27.22952135299163,26.89725191619632,26.90556008300321,805.5549892196885,247.6212448600192,256.7444915781922,152.40412659193655,148.78512618954056,3400,101425.0,295.15,146,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD54,29.75324957906617,29.75324957906617,28.403806461509454,29.909576018783806,29.909576018783806,29.909576018783806,29.349313923948102,29.349313923948102,31.01010187714115,31.88314495916161,31.88314495916161,31.88314495916161,9.475497699767892,20.44982481444037,20.41597556168044,20.46674853753735,20.02671326247089,19.755924438203984,9.44097972772253,20.54143936004616,20.710673535961504,20.372206634173374,20.11835834172138,20.135280376460837,584.9068205687022,177.63903367599323,185.35816460252218,110.59068431410094,111.31893797608579,1800,100824.0,298.15,146,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD55,35.43210486008408,35.43210486008408,33.813855507241215,35.61859955105749,35.61859955105749,35.61859955105749,34.944358754814736,34.944358754814736,36.918677026936905,37.96292455695614,37.96292455695614,37.96292455695614,11.273412870041172,24.336992616356536,24.29559309307299,24.3535518802744,23.831922431843054,23.509013004959737,11.230879444936472,24.4421377026181,24.64911422159873,24.24344071539062,23.945396526115395,23.9536763142653,696.2951629094891,211.53386388058183,220.69616820743477,131.6004858965479,132.4646449249246,2600,102226.0,296.15,146,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD56,40.41985132476705,40.41985132476705,38.576664506237556,40.63652822194575,40.63652822194575,40.63652822194575,39.86452079558755,39.86452079558755,42.116405165980325,43.308877793290115,43.308877793290115,43.308877793290115,12.85643787437715,27.74413166836548,27.703062872708553,27.760558410715685,27.169201441108466,26.799610429898394,12.805466794945325,27.863612063987116,28.093557670271714,27.64187980280592,27.29696889274476,27.313392265700895,794.1459121462642,241.32595182160892,251.7720801370258,150.03300269717374,151.01487749045572,3400,102226.0,294.15,146,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD57,30.494307223242675,30.494307223242675,28.68748737803273,29.34742991397223,29.34742991397223,29.34742991397223,30.388108734765975,30.388108734765975,31.256148840109763,31.20776832561081,31.20776832561081,31.20776832561081,9.437416655915515,20.366296746324227,20.32419438632746,20.374718095279356,19.936843087252658,19.66738361970747,9.394655175209435,20.44905431078618,20.617457763740617,20.289071014036313,20.036468764195895,20.044889065680938,584.312511537365,177.71839156643478,185.65567128647413,110.10685259080667,110.83159609364938,1800,101324.0,298.15,146,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD58,36.42876998949263,36.42876998949263,34.27588026316827,35.060055915769006,35.060055915769006,35.060055915769006,36.302766280988536,36.302766280988536,37.336395638252924,37.28134757001564,37.28134757001564,37.28134757001564,11.265751711842318,24.307819790917847,24.26635709511944,24.324404340840616,23.801978809323497,23.4785765493546,11.21486566708946,24.413129178253087,24.620421573331285,24.214128981555998,23.915629981055414,23.93221206096325,697.8548346393843,212.31358798946053,221.78597091027692,131.44488829739834,132.3103874422485,2600,101725.0,295.15,146,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD59,41.529084232536746,41.529084232536746,39.067666874447276,39.96991292429771,39.96991292429771,39.96991292429771,41.382940903417655,41.382940903417655,42.559265659522346,42.498017914151745,42.498017914151745,42.498017914151745,12.832092877082447,27.695467623281893,27.646187091617655,27.71189468565432,27.120525908226412,26.750927490118872,12.781130337442143,27.814970805385816,28.044921135264804,27.58502419265491,27.248316045912528,27.256529977865675,795.3427634917343,242.0355741124139,252.8192012088129,149.7570956759816,150.73089249452588,3400,102226.0,294.15,146,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD60,29.435707113711548,29.435707113711548,28.093261798813316,29.587157105776104,29.587157105776104,29.587157105776104,28.901241019224468,28.901241019224468,30.531662075898332,31.396620986119682,31.396620986119682,31.396620986119682,9.358560545975278,20.201480428493394,20.167379396527394,20.21853007853493,19.78374535895407,19.51094217134187,9.128949024727612,19.87866526858951,20.040653652109402,19.7166781976552,19.469436150724622,19.477961891994223,575.2031365818985,175.72614734356472,182.5240070727063,109.24063797982694,107.71234418580057,1800,100423.0,299.15,146,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD61,35.062995851734044,35.062995851734044,33.464715472121526,35.24757017268679,35.24757017268679,35.24757017268679,34.42991460024391,34.42991460024391,36.37033405474603,37.403057729451426,37.403057729451426,37.403057729451426,11.141742419095934,24.055020256352215,24.01327743169588,24.063370242949187,23.554108109454102,23.228520575056727,10.87554733468767,23.664567851412297,23.86494789984091,23.47253729506503,23.180319026060275,23.197016033605664,685.083728612514,209.33341769364995,217.43933644358816,130.05603903460405,128.25493544067186,2600,102426.0,299.15,146,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD62,39.63382198576769,39.63382198576769,37.8293482722405,39.84606159906374,39.84606159906374,39.84606159906374,38.91825090371649,38.91825090371649,41.114906252838594,42.27824477933675,42.27824477933675,42.27824477933675,12.590266759301207,27.175146258978724,27.12635826056378,27.19140911159888,26.605951044985535,26.248175377164046,12.282686708219234,26.738888972242172,26.958459782252554,26.51932144764374,26.194036777493217,26.202170218531137,774.2541901582231,236.6351770409671,245.7861423982818,146.93730681259217,144.89556390638205,3400,102926.0,293.15,146,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD63,29.620831107919027,29.620831107919027,27.869049839832186,28.504659394634995,28.504659394634995,28.504659394634995,29.378785830640993,29.378785830640993,30.21825305927621,30.173674314548368,30.173674314548368,30.173674314548368,9.155268809512693,19.759931183027767,19.727197106921935,19.76811522041261,19.350759027170657,19.08889119082714,8.934854825058407,19.44186071618039,19.605538063179207,19.286367202433862,19.04903630782556,19.05722030103488,564.3465778573636,172.62469023957522,179.4968476642033,106.8501625378728,105.37487741571232,1800,103227.0,295.15,146,118,122,110,110,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD64,35.91068271386294,35.91068271386294,33.78960458548828,34.56283216018781,34.56283216018781,34.56283216018781,35.61912249858295,35.61912249858295,36.636818923817565,36.581279917156785,36.581279917156785,36.581279917156785,11.090896241934933,23.942625170540573,23.90113487744677,23.95092466421727,23.44474349678574,23.12112578178519,10.826320242027014,23.554552180005253,23.753720066151335,23.363683283692044,23.073232762225167,23.089828760217095,684.0311576932598,209.29946649377757,217.61890367245385,129.45145023271047,127.66133729431792,2600,101324.0,294.15,146,118,122,110,110,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD65,40.99411841301033,40.99411841301033,38.565322143096076,39.45623045364484,39.45623045364484,39.45623045364484,40.662761060064575,40.662761060064575,41.82257229710371,41.75753003083536,41.75753003083536,41.75753003083536,12.655192102278928,27.307494692388687,27.266280289235592,27.323979684208442,26.738764294574658,26.376101361784844,12.343393831547516,26.873484265067646,27.096054345979997,26.659158370314234,26.32118953300797,26.337674869825594,780.6417024800044,238.92225033005127,248.42068450973898,147.66781242447115,145.63095521574294,3400,102926.0,297.15,146,118,122,110,110,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD66,29.77654262312287,29.77654262312287,28.42287600695354,29.932643305181426,29.932643305181426,29.932643305181426,28.872940580964155,28.872940580964155,30.499957372605014,31.36577230849056,31.36577230849056,31.36577230849056,9.41026637408077,20.3068566392632,20.265826777222184,20.315063470392708,19.880137794315594,19.609337647822862,9.026097164813113,19.653510334987914,19.817657852663938,19.497570176219007,19.251351556372995,19.259559053797865,576.4102814707007,177.77389116874355,182.343155460005,109.78748870309732,106.50574613885485,1800,102226.0,293.15,146,131,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD67,36.00583508838477,36.00583508838477,34.36714503711032,36.19714275425615,36.19714275425615,36.19714275425615,34.91134838435568,34.91134838435568,36.88567542673601,37.927133208226664,37.927133208226664,37.927133208226664,11.371905092699159,24.533902685209043,24.49250588170147,24.55046086170753,24.02058853678412,23.69770047710406,10.910920142622903,23.752864829880767,23.94333118619479,23.554121591973175,23.26428711271506,23.280847864024665,696.8334515593924,214.9702434766483,220.48977182012737,132.6670635352054,128.70637272741135,2600,102226.0,296.15,146,131,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD68,41.56689159277834,41.56689159277834,39.67568250477252,41.791084913809385,41.791084913809385,41.791084913809385,40.30299729913863,40.30299729913863,42.5794287092498,43.78354350760507,43.78354350760507,43.78354350760507,13.113006396588485,28.305843125430602,28.255386375305672,28.322662276452952,27.717178691638807,27.33875889128775,12.587240807780715,27.4059691158632,27.63309076244114,27.178850910108405,26.842380111826472,26.85920253924803,804.2783442660718,248.18272043175736,254.53605383034224,153.05283575670427,148.50673424726796,3400,101525.0,299.15,146,131,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
